run,lumi,evt
319950,82,82108839
319950,104,120416484
319950,132,168021306
320063,42,72540904
320063,44,76173212
320063,39,67669666
320063,48,81841660
319697,246,365150624
319678,62,52094088
319678,251,367757916
319678,251,367863383
320006,328,557632260
320010,242,381021349
320010,216,339622123
320010,313,491341817
320010,300,471951208
320011,235,352996039
320011,243,365301806
320011,245,368389152
320011,209,316603004
320011,178,271583894
320011,256,384349281
320011,274,411008535
320024,111,182386171
320024,380,629844320
320024,382,634585150
320040,719,1120659402
320040,722,1125314159
320040,713,1112091926
320040,713,1112047233
320059,24,38869608
320059,27,44043396
320059,34,55504873
320059,34,55944241
320065,162,262404035
320065,584,917717855
320065,587,921404059
320065,596,937180597
319449,108,112633213
319449,120,129322284
319449,126,136897010
319449,150,170244469
319449,166,190964289
319449,173,199882524
319449,218,272294975
319449,222,278894676
319449,226,284237699
319449,228,287839360
319449,232,293101048
319449,256,330786532
319697,55,40714714
319697,109,130040175
319697,125,158271615
319697,126,160799653
319697,136,177949841
319697,142,189156600
319756,1188,1915415820
319908,13,12820083
319942,11,18083852
319942,16,26683598
319942,15,24170425
319942,36,60078014
319942,36,59566825
319942,39,64647194
319337,316,215924239
319337,351,235710494
319337,366,244369699
319337,481,306078286
319337,549,341212548
319337,557,344993547
319337,1314,1219440204
319337,1467,1401299853
319337,1530,1475741830
319337,1531,1476888321
319337,1773,1749869802
319337,1889,1877003489
319337,1924,1916388407
319347,46,36878696
319579,2361,3692160009
319579,2362,3693445497
319579,2365,3698385173
319579,2373,3708893419
319579,2375,3712700630
319579,2433,3794637803
319579,2439,3804139044
319579,2463,3837877668
319579,2470,3847715209
319579,2507,3899134661
319639,813,1210894540
319639,865,1275875202
319639,903,1320834783
319756,197,270817999
319756,207,289155115
319756,208,290169112
319756,242,352586077
319756,290,440676633
319756,321,493528899
319756,343,532094634
319756,449,713136570
319756,461,734707442
319756,1088,1747054761
319756,1109,1782968667
319756,1124,1808513580
319756,1126,1812447108
319756,1138,1832141725
319756,1143,1841262929
319756,1145,1844223521
319579,1028,1527538763
319579,1031,1531377878
319579,1032,1533070924
319756,1362,2181369655
319756,1560,2478803674
319756,1648,2606696840
319756,1252,2014367348
319756,1627,2577006205
319756,1628,2577733347
319756,1717,2716409581
319756,1717,2715572212
319910,218,365645391
319910,218,366143530
319910,265,448299744
319910,309,532125689
319910,315,543683041
319910,328,567360662
319910,366,637502954
319910,394,691290501
319450,50,69095701
319450,368,560203417
319450,375,570674507
319524,149,169071342
319526,186,327235437
319526,187,328180201
319526,256,469109264
319528,16,17659784
319528,82,131139975
319698,75,113029005
319756,135,166606628
319853,61,94868228
319854,166,242387491
319854,178,264120703
319854,190,283753045
319854,193,289911754
319910,4,6353372
319910,14,21766202
319910,39,63127892
319910,45,73755807
319910,51,82460493
319910,59,95111360
319993,568,875542879
319993,599,928673154
319993,639,998008410
319993,795,1249650615
319993,653,1022591206
319993,771,1214094787
319993,951,1471440175
320006,293,498546324
320038,159,206142399
320038,164,215195931
320038,164,213812379
320040,423,651413308
320040,492,766358286
320059,78,127894229
319337,199,145210580
319579,1182,1760543163
319579,1622,2501809505
319579,2938,4464156537
319579,3032,4579202297
319579,3035,4582449427
319656,153,145711166
319656,162,161440524
319656,184,198309085
319656,269,340937619
319656,271,344773845
319449,291,383474107
319449,291,382785980
319450,32,43827004
319450,48,65847747
319503,213,325239524
319503,277,418052535
319503,102,156749130
319503,108,165313766
319503,128,196089689
319503,297,450049539
319657,142,231863717
319658,213,342717539
319658,83,127999836
319658,83,128348352
319659,9,12685506
319659,13,18661472
319659,35,52958160
319659,64,96420696
319659,65,98336999
319678,231,333461896
319678,234,337266210
319678,234,338521087
319678,240,348105445
319678,257,377275057
319678,259,380393344
319849,79,125739681
319849,182,297185058
319849,253,420756316
320011,211,319684271
320011,289,432580734
320024,4,5165373
320024,121,200196596
320024,124,205897741
319337,60,30053883
319337,109,86156842
320065,376,604089044
319337,250,176679832
319337,258,181117923
319337,263,184115489
319337,290,200457054
319337,307,210571801
319337,709,431999601
319337,818,583914537
319337,857,636065623
319337,946,755484168
319337,953,763980817
319337,953,764230972
319337,990,811595443
319337,1110,965786787
319337,1123,981991315
319337,1125,984148028
319337,1132,994025925
319337,1137,999813947
319337,1228,1113970844
319756,632,1028808094
319756,637,1036491452
319756,638,1038078998
319756,659,1072531596
319756,668,1087856903
319756,672,1093808968
319756,676,1100766885
319756,716,1163950764
319449,394,547225507
319449,461,656635127
319449,669,972759221
319449,720,1046726811
319449,722,1049563666
319503,58,88699953
319503,111,170822573
319503,151,232392338
319503,177,270867447
319503,193,294986078
319503,195,296730501
319849,128,201586117
319849,147,233794005
319849,175,285301350
319849,247,410397354
319849,250,415663696
319849,284,473870147
319849,308,513926435
319849,376,622552995
320038,97,102347062
320038,156,200784358
320038,255,356590957
320038,344,504335719
320038,390,582320148
320038,393,587739100
320065,149,241698362
