run,lumi,evt
318872,169,241913894
318872,184,264412903
318872,188,270678815
318872,193,278505787
318872,216,312612800
318872,231,333730877
318874,9,14278533
318874,45,72755084
318874,64,105002771
318874,65,106748293
318874,84,137483793
318874,129,211134490
317626,387,560533558
317626,430,628289438
317626,435,636523683
317626,447,655473910
317626,457,671165459
317626,505,746495210
317626,1329,2015436903
317661,163,211329596
317661,218,285005829
317661,188,242396838
317661,193,249039538
317661,197,255804304
317661,202,262633807
317661,205,267010791
317661,237,312390249
317683,238,299014760
317683,239,300825739
317683,137,164096964
317683,139,167023330
317683,310,412708367
317683,168,210358066
317683,195,250323215
317683,203,261112612
317683,246,311589493
317683,247,312006792
317683,249,315271803
317696,43,27379405
317696,198,251561423
317696,198,251007954
317696,56,47479161
317696,377,540439978
317484,475,682912709
317087,61,33978074
317087,61,34034355
317087,66,41140506
317087,70,46816698
317087,158,177659812
317182,63,50398595
317182,63,50230540
317182,476,612722776
317182,632,852786516
317212,50,38655152
317291,455,611778751
317291,821,1165489016
317291,312,421805707
317291,337,457185761
317291,383,519603810
317291,431,581246696
317292,203,303377071
317292,257,379026340
317297,391,614008567
317297,407,641218693
317297,536,847625038
317320,247,331917356
317320,734,1054123069
317320,352,461498092
317320,650,928141523
317320,657,938738823
317320,1386,2049773591
317320,1740,2624568945
317383,4,4626108
317383,18,27287610
317392,798,1111556588
317392,1786,2590803845
317435,94,122461935
317435,304,412716369
317435,699,1002256727
317435,265,349364305
317435,621,891102724
317435,898,1286659046
317435,1128,1628187021
317478,13,17125614
317484,208,276999903
317527,1009,1436486877
317527,1009,1435546646
317527,1077,1539274050
317527,1090,1558280522
317319,138,159128845
317319,138,158515216
317319,140,161650072
317319,143,166534790
317319,147,173317371
317319,149,175425804
317319,151,178490370
317319,156,187538770
317319,157,189106040
317527,1268,1821441778
317527,1277,1832998541
317527,1287,1847507955
317527,1344,1927119054
