run,lumi,evt
316667,184,270502355
316701,351,506087771
316701,458,665300446
316702,230,317351555
316702,367,543570854
316702,369,546971612
316717,13,14492370
316717,25,30181787
316717,69,82188671
316717,98,117142716
316717,189,258485701
316758,104,140946441
316758,124,168964140
316995,562,848013579
316995,576,868006719
315510,57,62977973
315510,68,75446722
315510,225,249482323
315510,241,266551628
315510,241,266338729
315510,242,267312457
315510,242,267030337
315510,254,279834982
315512,184,168153084
315512,205,186586307
315512,205,186651399
315512,234,210742672
315512,302,266345822
316240,306,426430043
316271,75,70087773
315764,40,14590112
315764,111,125164066
315764,118,135867439
315764,156,197179194
315764,177,231173074
315770,65,52177076
315770,131,157518852
315770,163,208392511
315770,169,217144069
315770,169,217287590
315770,201,267596669
315770,201,267643995
315770,210,282283267
315770,223,301842982
316569,511,664812322
316569,554,727295840
316569,579,762543133
316569,611,807285952
316569,610,805648901
316569,622,823547642
316569,919,1254785462
316569,1034,1411247848
315366,47,29076220
315366,49,30191616
315366,571,310605647
315420,56,34142402
315645,31,33839828
315705,147,109992928
315705,154,114486381
315713,234,308410613
315713,1099,1254399207
315713,825,1003098599
315785,216,272164998
315785,264,325399854
315790,105,77302458
316058,67,46584066
316060,154,129640052
316060,324,313691008
316060,179,150182108
316060,450,462126180
316202,256,373999702
316216,458,607225306
316216,459,609021494
316216,459,608946263
315689,885,920676354
316613,131,67619143
316718,214,320339069
316722,15,21595599
316722,16,22092768
316758,1000,1427551528
316766,133,143281594
316766,215,261247333
316766,1503,2092435416
316766,1626,2264721259
315366,168,101057490
315366,194,115978973
315366,222,131784547
315366,224,132891623
315366,279,163142937
315366,281,164484505
315510,294,321090670
315510,304,331140868
315510,327,352417006
315510,327,352402761
315555,56,55605076
315689,493,562528036
315689,1038,1036390310
315689,1040,1037908721
315689,384,446067427
315689,384,446156977
315689,385,447034308
315800,43,22212428
315800,72,57337754
315800,98,97060997
316110,76,107374235
316110,121,168423416
316153,97,140586834
316153,108,156610386
316187,1073,1452322943
316187,1208,1638940154
316187,1209,1640256186
316187,1313,1795574577
316187,1488,2034936767
316199,54,43322932
316217,57,67201904
316217,99,116958447
316217,100,117687587
316217,144,168717177
316217,204,243536207
316218,379,528845378
316241,198,302607187
316241,60,93631496
316241,110,173256140
315644,4,4401898
315644,10,11993838
315644,13,16592172
315644,22,26954758
315644,25,31542483
315644,42,52247526
315644,45,57031060
315644,61,76524168
315644,64,80451918
315644,74,92486649
315644,101,125725194
315644,104,128300428
315644,112,138894591
315644,138,168271471
315644,169,204350495
315644,179,215239533
315689,150,166906476
315689,150,167110498
315689,61,50720470
315689,121,130100125
315689,121,129858434
315689,121,130464046
315689,127,137537854
315689,134,147375471
315689,580,650011023
315689,701,763194799
316153,122,175446193
316153,31,44616884
316153,94,136512344
315713,160,205317171
315713,162,209267190
315713,190,249256650
315713,201,264621338
315713,220,290751471
315801,178,179722007
315801,230,229013621
316216,30,12840987
316216,30,13716920
316216,54,42894870
316216,60,54012792
316216,106,127525470
316216,205,271368322
316216,249,329844891
316216,256,339918687
316216,386,514047375
316216,146,189004923
316218,339,478417234
316218,401,557366348
316218,402,558633992
316218,414,572383564
316218,455,623149517
316218,471,642312987
316218,493,668624049
316218,518,698840063
316766,507,649397560
316766,511,655009597
316766,530,677667482
316766,619,797617284
316766,713,947237885
316766,708,938700256
315713,293,386103035
315713,322,426659375
315713,468,608236067
315713,625,791021801
315713,913,1088151478
315713,938,1111512779
315713,978,1147776793
315800,134,148761363
315800,140,156849414
315800,141,158349092
315800,151,173378239
316199,459,643029032
316199,465,651199527
316199,473,660634073
316199,482,672812084
316199,528,728649287
316199,654,882132300
316199,684,916802559
316199,692,925934745
316199,699,934080157
316199,700,934442003
316216,194,256817176
316216,208,275835879
316216,210,279192385
316216,211,280070237
316216,333,442124814
316216,337,448689464
316216,354,471401145
316216,364,485696736
316216,453,600471738
316216,453,600855432
316216,406,539940468
316216,406,540340377
315357,792,621649482
315366,131,79634453
315366,133,80674308
315366,141,85480386
315420,193,149634357
315420,197,152413717
315420,199,154670124
315689,26,10267492
315689,139,153270064
315690,137,90897466
315690,138,91516902
315713,495,641186451
315713,495,640267089
315713,545,698222085
315790,340,238857389
315790,500,336431430
315790,504,338404313
315790,507,339995449
315790,857,535265842
316082,288,368689375
316082,289,368977336
316082,330,421195998
316153,196,275379915
316187,1414,1938489771
316217,43,50785981
316217,53,62421681
316217,90,106247520
316217,172,200901755
316457,656,764212321
316879,118,152736621
316879,144,187359605
315713,40,27709782
315713,40,26531457
315713,117,140439306
315713,136,169857579
315713,184,240091493
315713,188,246051964
315713,217,286999884
315713,448,584009759
315713,521,671057342
315713,532,682950576
315713,644,813195167
315713,600,763253716
315713,580,739056169
315713,1033,1197703813
315640,48,19940120
315641,1,476612
315646,554,368436053
315646,672,434175800
315713,959,1130609840
315721,42,28811728
315721,328,437912523
315790,200,145383063
315801,342,328850562
315973,390,476939919
316058,317,395106731
316058,382,475410436
316058,398,494823535
316059,542,550873252
316059,374,396936014
316059,374,397406832
316059,409,431477160
316110,178,244570934
316110,178,245191892
316114,1182,1204889359
316201,352,492023953
316720,85,110541495
316720,106,136795474
315267,90,88970506
315512,7,5831770
315512,26,24836295
315512,43,40840304
315512,44,41595694
315512,56,53533637
315512,109,101555627
315512,135,124939981
315646,315,222433760
315646,319,225084094
315646,319,225222415
315689,190,216373158
315784,41,26053901
315790,633,410927397
315790,259,185836471
315790,268,191851751
315790,696,445296565
315790,755,478280637
315801,62,62749083
316058,114,112580539
316058,180,209141804
316060,900,927979709
316241,142,224057476
316469,184,232119139
316876,409,575190087
316876,548,755437276
316876,550,757838460
316876,578,790992326
316060,195,162603615
316082,198,249137361
316082,321,410520550
316187,1897,2656633808
316187,1980,2787969750
316114,574,566870816
316114,695,665401747
316114,701,670066831
316114,722,686137522
316114,1016,1030274270
316114,1516,1512811472
316187,278,372386363
316187,279,373267400
316187,285,381413478
316187,323,429794704
316187,361,476946562
316187,378,497771544
316187,379,499222897
316187,381,501438741
316187,447,581647354
316187,449,584140190
316187,453,588872026
316187,472,611119078
316187,482,622692972
316187,496,638709204
316217,8,6600235
316217,11,10732963
316217,131,153577567
316217,191,224003066
316590,336,467673229
316590,380,523466521
316590,175,247956289
316590,221,313251866
